site_id,sae_count,missing_pages,subject_count,reviewed_count,review_rate,missing_per_subject,target
Site 2119,20.0,0.0,39.0,0.0,0.0,0.0,0
Site 212,4274.0,0.0,76.0,0.0,0.0,0.0,0
Site 2120,0.0,4.0,10.0,0.0,0.0,0.4,0
Site 2121,0.0,0.0,10.0,0.0,0.0,0.0,0
Site 2122,0.0,2.0,24.0,0.0,0.0,0.08333333333333333,0
Site 2123,0.0,0.0,3.0,0.0,0.0,0.0,0
Site 2124,0.0,1.0,6.0,0.0,0.0,0.16666666666666666,0
Site 2125,20.0,5.0,19.0,0.0,0.0,0.2631578947368421,0
Site 2126,0.0,0.0,6.0,0.0,0.0,0.0,0
Site 2127,0.0,0.0,4.0,0.0,0.0,0.0,0
Site 2128,0.0,2.0,7.0,0.0,0.0,0.2857142857142857,0
Site 2129,0.0,0.0,6.0,0.0,0.0,0.0,0
Site 213,620.0,0.0,8.0,0.0,0.0,0.0,0
Site 2130,20.0,18.0,21.0,0.0,0.0,0.8571428571428571,0
Site 2131,0.0,2.0,9.0,0.0,0.0,0.2222222222222222,0
Site 2132,0.0,0.0,7.0,0.0,0.0,0.0,0
Site 2133,0.0,0.0,10.0,0.0,0.0,0.0,0
Site 2134,10.0,0.0,2.0,0.0,0.0,0.0,0
Site 2135,0.0,0.0,20.0,0.0,0.0,0.0,0
Site 2136,0.0,0.0,7.0,0.0,0.0,0.0,0
Site 2137,110.0,0.0,4.0,0.0,0.0,0.0,0
Site 2138,70.0,0.0,26.0,0.0,0.0,0.0,0
Site 2139,0.0,3.0,15.0,0.0,0.0,0.2,0
Site 214,443.0,0.0,39.0,0.0,0.0,0.0,0
Site 2140,0.0,0.0,4.0,0.0,0.0,0.0,0
Site 2141,20.0,2.0,47.0,0.0,0.0,0.0425531914893617,0
Site 2142,0.0,0.0,8.0,0.0,0.0,0.0,0
Site 2143,10.0,2.0,27.0,0.0,0.0,0.07407407407407407,0
Site 2144,20.0,0.0,12.0,0.0,0.0,0.0,0
Site 2145,0.0,0.0,5.0,0.0,0.0,0.0,0
Site 2146,0.0,0.0,9.0,0.0,0.0,0.0,0
Site 2147,0.0,2.0,6.0,0.0,0.0,0.3333333333333333,0
Site 2148,0.0,2.0,22.0,0.0,0.0,0.09090909090909091,0
Site 2149,0.0,0.0,7.0,0.0,0.0,0.0,0
Site 215,4314.0,0.0,120.0,0.0,0.0,0.0,0
Site 2150,40.0,4.0,131.0,0.0,0.0,0.030534351145038167,0
Site 2151,80.0,4.0,167.0,0.0,0.0,0.023952095808383235,0
Site 2152,40.0,2.0,23.0,0.0,0.0,0.08695652173913043,0
Site 2153,70.0,6.0,73.0,0.0,0.0,0.0821917808219178,0
Site 2154,0.0,0.0,4.0,0.0,0.0,0.0,0
Site 2155,0.0,6.0,24.0,0.0,0.0,0.25,0
Site 2156,0.0,0.0,21.0,0.0,0.0,0.0,0
Site 2157,0.0,0.0,10.0,0.0,0.0,0.0,0
Site 2158,0.0,0.0,12.0,0.0,0.0,0.0,0
Site 2159,0.0,0.0,3.0,0.0,0.0,0.0,0
Site 216,1254.0,0.0,21.0,0.0,0.0,0.0,0
Site 2160,10.0,2.0,75.0,0.0,0.0,0.02666666666666667,0
Site 2161,0.0,0.0,41.0,0.0,0.0,0.0,0
Site 2162,0.0,0.0,15.0,0.0,0.0,0.0,0
Site 2163,0.0,80.0,20.0,0.0,0.0,4.0,0
Site 2164,0.0,0.0,70.0,0.0,0.0,0.0,0
Site 2165,420.0,120.0,80.0,0.0,0.0,1.5,0
Site 2166,0.0,80.0,40.0,0.0,0.0,2.0,0
Site 2167,0.0,0.0,80.0,0.0,0.0,0.0,0
Site 2168,0.0,0.0,110.0,0.0,0.0,0.0,0
Site 2169,0.0,30.0,120.0,0.0,0.0,0.25,0
Site 217,683.0,0.0,53.0,0.0,0.0,0.0,0
Site 2170,0.0,40.0,40.0,0.0,0.0,1.0,0
Site 2171,0.0,110.0,30.0,0.0,0.0,3.6666666666666665,0
Site 2172,0.0,50.0,30.0,0.0,0.0,1.6666666666666667,0
Site 2173,0.0,10.0,40.0,0.0,0.0,0.25,0
Site 2174,0.0,80.0,20.0,0.0,0.0,4.0,0
Site 2175,0.0,100.0,30.0,0.0,0.0,3.3333333333333335,0
Site 2176,0.0,90.0,40.0,0.0,0.0,2.25,0
Site 2177,0.0,50.0,40.0,0.0,0.0,1.25,0
Site 2178,0.0,130.0,30.0,0.0,0.0,4.333333333333333,0
Site 2179,0.0,30.0,40.0,0.0,0.0,0.75,0
Site 218,1020.0,0.0,8.0,0.0,0.0,0.0,0
Site 2180,0.0,0.0,20.0,0.0,0.0,0.0,0
Site 2181,0.0,110.0,30.0,0.0,0.0,3.6666666666666665,0
Site 2182,0.0,40.0,30.0,0.0,0.0,1.3333333333333333,0
Site 2183,130.0,20.0,60.0,0.0,0.0,0.3333333333333333,0
Site 2184,0.0,60.0,120.0,0.0,0.0,0.5,0
Site 2185,0.0,150.0,70.0,0.0,0.0,2.142857142857143,0
Site 2186,0.0,20.0,50.0,0.0,0.0,0.4,0
Site 2187,0.0,220.0,70.0,0.0,0.0,3.142857142857143,0
Site 2188,0.0,50.0,170.0,0.0,0.0,0.29411764705882354,0
Site 2189,0.0,0.0,20.0,0.0,0.0,0.0,0
Site 219,1221.0,0.0,16.0,0.0,0.0,0.0,0
Site 2190,0.0,0.0,20.0,0.0,0.0,0.0,0
Site 2191,0.0,0.0,10.0,0.0,0.0,0.0,0
Site 2192,30.0,0.0,60.0,0.0,0.0,0.0,0
Site 2193,40.0,0.0,320.0,0.0,0.0,0.0,0
Site 2194,100.0,0.0,200.0,0.0,0.0,0.0,0
Site 2195,0.0,0.0,20.0,0.0,0.0,0.0,0
Site 2196,0.0,0.0,40.0,0.0,0.0,0.0,0
Site 2197,0.0,0.0,50.0,0.0,0.0,0.0,0
Site 2198,0.0,0.0,30.0,0.0,0.0,0.0,0
Site 2199,0.0,0.0,50.0,0.0,0.0,0.0,0
Site 22,2335.0,0.0,306.0,0.0,0.0,0.0,0
Site 220,0.0,0.0,2.0,0.0,0.0,0.0,0
Site 2200,0.0,0.0,20.0,0.0,0.0,0.0,0
Site 2201,10.0,0.0,10.0,0.0,0.0,0.0,0
Site 2202,150.0,0.0,80.0,0.0,0.0,0.0,0
Site 2203,0.0,0.0,10.0,0.0,0.0,0.0,0
Site 2204,0.0,0.0,30.0,0.0,0.0,0.0,0
Site 2205,0.0,0.0,10.0,0.0,0.0,0.0,0
Site 2206,0.0,0.0,30.0,0.0,0.0,0.0,0
Site 2207,0.0,0.0,40.0,0.0,0.0,0.0,0
Site 2208,0.0,0.0,20.0,0.0,0.0,0.0,0
Site 2209,0.0,0.0,10.0,0.0,0.0,0.0,0
Site 221,1580.0,0.0,9.0,0.0,0.0,0.0,0
Site 2210,0.0,0.0,30.0,0.0,0.0,0.0,0
Site 2211,0.0,0.0,20.0,0.0,0.0,0.0,0
Site 2212,0.0,0.0,20.0,0.0,0.0,0.0,0
Site 2213,50.0,0.0,90.0,0.0,0.0,0.0,0
Site 2214,10.0,0.0,130.0,0.0,0.0,0.0,0
Site 2215,0.0,0.0,50.0,0.0,0.0,0.0,0
Site 2216,0.0,0.0,50.0,0.0,0.0,0.0,0
Site 2217,0.0,0.0,40.0,0.0,0.0,0.0,0
Site 2218,40.0,0.0,50.0,0.0,0.0,0.0,0
Site 2219,190.0,0.0,260.0,0.0,0.0,0.0,0
Site 222,1060.0,0.0,9.0,0.0,0.0,0.0,0
Site 2220,110.0,0.0,140.0,0.0,0.0,0.0,0
Site 2221,140.0,0.0,300.0,0.0,0.0,0.0,0
Site 2222,0.0,0.0,90.0,0.0,0.0,0.0,0
Site 2223,0.0,0.0,20.0,0.0,0.0,0.0,0
Site 2224,100.0,0.0,180.0,0.0,0.0,0.0,0
Site 2225,40.0,0.0,80.0,0.0,0.0,0.0,0
Site 2226,0.0,0.0,20.0,0.0,0.0,0.0,0
Site 2227,0.0,0.0,30.0,0.0,0.0,0.0,0
Site 2228,0.0,0.0,40.0,0.0,0.0,0.0,0
Site 2229,20.0,0.0,30.0,0.0,0.0,0.0,0
Site 223,0.0,0.0,2.0,0.0,0.0,0.0,0
Site 2230,0.0,0.0,60.0,0.0,0.0,0.0,0
Site 2231,30.0,0.0,50.0,0.0,0.0,0.0,0
Site 2232,60.0,0.0,170.0,0.0,0.0,0.0,0
Site 2233,0.0,0.0,30.0,0.0,0.0,0.0,0
Site 2234,0.0,0.0,20.0,0.0,0.0,0.0,0
Site 2235,0.0,0.0,10.0,0.0,0.0,0.0,0
Site 2236,0.0,0.0,10.0,0.0,0.0,0.0,0
Site 2237,70.0,0.0,50.0,0.0,0.0,0.0,0
Site 2238,0.0,0.0,80.0,0.0,0.0,0.0,0
Site 2239,0.0,0.0,20.0,0.0,0.0,0.0,0
Site 224,3360.0,0.0,9.0,0.0,0.0,0.0,0
Site 2240,0.0,0.0,70.0,0.0,0.0,0.0,0
Site 2241,0.0,0.0,60.0,0.0,0.0,0.0,0
Site 2242,0.0,0.0,20.0,0.0,0.0,0.0,0
Site 2243,0.0,0.0,90.0,0.0,0.0,0.0,0
Site 2244,0.0,0.0,10.0,0.0,0.0,0.0,0
Site 2245,0.0,0.0,50.0,0.0,0.0,0.0,0
Site 2246,0.0,0.0,30.0,0.0,0.0,0.0,0
Site 2247,60.0,0.0,100.0,0.0,0.0,0.0,0
Site 2248,0.0,0.0,40.0,0.0,0.0,0.0,0
Site 2249,0.0,0.0,10.0,0.0,0.0,0.0,0
Site 225,1280.0,0.0,11.0,0.0,0.0,0.0,0
Site 2250,0.0,0.0,70.0,0.0,0.0,0.0,0
Site 2251,190.0,0.0,20.0,0.0,0.0,0.0,0
Site 2252,90.0,0.0,80.0,0.0,0.0,0.0,0
Site 2253,0.0,0.0,60.0,0.0,0.0,0.0,0
Site 2254,30.0,0.0,50.0,0.0,0.0,0.0,0
Site 226,220.0,0.0,4.0,0.0,0.0,0.0,0
Site 227,60.0,0.0,2.0,0.0,0.0,0.0,0
Site 228,1900.0,0.0,10.0,0.0,0.0,0.0,0
Site 229,580.0,0.0,10.0,0.0,0.0,0.0,0
Site 23,2738.0,0.0,105.0,0.0,0.0,0.0,0
Site 230,620.0,0.0,4.0,0.0,0.0,0.0,0
Site 231,740.0,0.0,18.0,0.0,0.0,0.0,0
Site 232,0.0,0.0,1.0,0.0,0.0,0.0,0
Site 233,340.0,0.0,2.0,0.0,0.0,0.0,0
Site 234,1180.0,0.0,5.0,0.0,0.0,0.0,0
Site 235,560.0,0.0,10.0,0.0,0.0,0.0,0
Site 236,12620.0,0.0,26.0,0.0,0.0,0.0,0
Site 237,160.0,0.0,9.0,0.0,0.0,0.0,0
Site 238,1040.0,0.0,12.0,0.0,0.0,0.0,0
Site 239,2180.0,0.0,12.0,0.0,0.0,0.0,0
Site 24,2877.0,1.0,120.0,0.0,0.0,0.008333333333333333,0
Site 240,1740.0,0.0,9.0,0.0,0.0,0.0,0
Site 241,1100.0,0.0,4.0,0.0,0.0,0.0,0
Site 242,160.0,0.0,3.0,0.0,0.0,0.0,0
Site 243,2640.0,0.0,12.0,0.0,0.0,0.0,0
Site 244,180.0,0.0,2.0,0.0,0.0,0.0,0
Site 245,3520.0,0.0,23.0,0.0,0.0,0.0,0
Site 246,340.0,0.0,6.0,0.0,0.0,0.0,0
Site 247,120.0,0.0,3.0,0.0,0.0,0.0,0
Site 248,0.0,0.0,3.0,0.0,0.0,0.0,0
Site 249,1760.0,0.0,2.0,0.0,0.0,0.0,0
Site 25,192.0,15.0,140.0,0.0,0.0,0.10714285714285714,0
Site 250,900.0,0.0,7.0,0.0,0.0,0.0,0
Site 251,580.0,0.0,10.0,0.0,0.0,0.0,0
Site 252,2800.0,0.0,7.0,0.0,0.0,0.0,0
Site 253,160.0,0.0,5.0,0.0,0.0,0.0,0
Site 254,1680.0,0.0,5.0,0.0,0.0,0.0,0
Site 255,2140.0,0.0,18.0,0.0,0.0,0.0,0
Site 256,180.0,0.0,4.0,0.0,0.0,0.0,0
Site 257,840.0,0.0,3.0,0.0,0.0,0.0,0
Site 258,3980.0,0.0,7.0,0.0,0.0,0.0,0
Site 259,0.0,92.0,161.0,0.0,0.0,0.5714285714285714,0
Site 26,0.0,0.0,69.0,0.0,0.0,0.0,0
Site 260,45.0,0.0,26.0,0.0,0.0,0.0,0
Site 261,0.0,36.0,190.0,0.0,0.0,0.18947368421052632,0
Site 262,0.0,6.0,90.0,0.0,0.0,0.06666666666666667,0
Site 263,0.0,10.0,90.0,0.0,0.0,0.1111111111111111,0
Site 264,0.0,0.0,90.0,0.0,0.0,0.0,0
Site 265,0.0,3.0,80.0,0.0,0.0,0.0375,0
Site 266,0.0,2.0,70.0,0.0,0.0,0.02857142857142857,0
Site 267,0.0,1.0,13.0,0.0,0.0,0.07692307692307693,0
Site 268,0.0,13.0,196.0,0.0,0.0,0.0663265306122449,0
Site 269,81.0,0.0,38.0,0.0,0.0,0.0,0
Site 27,4243.0,0.0,117.0,0.0,0.0,0.0,0
Site 270,0.0,0.0,30.0,0.0,0.0,0.0,0
Site 271,0.0,3.0,120.0,0.0,0.0,0.025,0
Site 272,0.0,0.0,60.0,0.0,0.0,0.0,0
Site 273,0.0,0.0,20.0,0.0,0.0,0.0,0
Site 274,0.0,4.0,10.0,0.0,0.0,0.4,0
Site 275,0.0,0.0,10.0,0.0,0.0,0.0,0
Site 276,0.0,0.0,10.0,0.0,0.0,0.0,0
Site 277,0.0,19.0,110.0,0.0,0.0,0.17272727272727273,0
Site 278,0.0,0.0,50.0,0.0,0.0,0.0,0
Site 279,54.0,0.0,42.0,0.0,0.0,0.0,0
Site 28,483.0,201.0,406.0,0.0,0.0,0.49507389162561577,0
Site 280,45.0,16.0,76.0,0.0,0.0,0.21052631578947367,0
Site 281,108.0,126.0,290.0,0.0,0.0,0.43448275862068964,0
Site 282,63.0,17.0,104.0,0.0,0.0,0.16346153846153846,0
Site 283,288.0,16.0,76.0,0.0,0.0,0.21052631578947367,0
Site 284,27.0,8.0,86.0,0.0,0.0,0.09302325581395349,0
Site 285,63.0,0.0,40.0,0.0,0.0,0.0,0
Site 286,90.0,200.0,156.0,0.0,0.0,1.2820512820512822,0
Site 287,0.0,5.0,70.0,0.0,0.0,0.07142857142857142,0
Site 288,0.0,8.0,10.0,0.0,0.0,0.8,0
Site 289,0.0,1.0,60.0,0.0,0.0,0.016666666666666666,0
Site 29,0.0,4.0,108.0,0.0,0.0,0.037037037037037035,0
Site 290,0.0,13.0,80.0,0.0,0.0,0.1625,0
Site 291,0.0,0.0,40.0,0.0,0.0,0.0,0
Site 292,0.0,10.0,45.0,0.0,0.0,0.2222222222222222,0
Site 293,10.0,0.0,33.0,0.0,0.0,0.0,0
Site 294,0.0,2.0,33.0,0.0,0.0,0.06060606060606061,0
Site 295,0.0,0.0,99.0,0.0,0.0,0.0,0
Site 296,0.0,0.0,20.0,0.0,0.0,0.0,0
Site 297,0.0,44.0,285.0,0.0,0.0,0.1543859649122807,0
Site 298,0.0,3.0,10.0,0.0,0.0,0.3,0
Site 299,0.0,6.0,120.0,0.0,0.0,0.05,0
Site 3,1980.0,3366.0,3646.0,0.0,0.0,0.9232035106966539,0
Site 30,749.0,12.0,286.0,0.0,0.0,0.04195804195804196,0
Site 300,40.0,39.0,360.0,0.0,0.0,0.10833333333333334,0
Site 301,0.0,5.0,30.0,0.0,0.0,0.16666666666666666,0
Site 302,60.0,27.0,110.0,0.0,0.0,0.24545454545454545,0
Site 303,0.0,14.0,120.0,0.0,0.0,0.11666666666666667,0
Site 304,0.0,0.0,30.0,0.0,0.0,0.0,0
Site 305,0.0,5.0,40.0,0.0,0.0,0.125,0
Site 306,0.0,26.0,170.0,0.0,0.0,0.15294117647058825,0
Site 307,0.0,17.0,150.0,0.0,0.0,0.11333333333333333,0
Site 308,50.0,14.0,29.0,0.0,0.0,0.4827586206896552,0
Site 309,0.0,10.0,24.0,0.0,0.0,0.4166666666666667,0
Site 31,359.0,12.0,164.0,0.0,0.0,0.07317073170731707,0
Site 310,0.0,6.0,10.0,0.0,0.0,0.6,0
Site 311,0.0,6.0,10.0,0.0,0.0,0.6,0
Site 312,0.0,8.0,20.0,0.0,0.0,0.4,0
Site 313,0.0,5.0,40.0,0.0,0.0,0.125,0
Site 314,0.0,6.0,10.0,0.0,0.0,0.6,0
Site 315,162.0,14.0,113.0,0.0,0.0,0.12389380530973451,0
Site 316,325.0,17.0,392.0,0.0,0.0,0.04336734693877551,0
Site 317,340.0,25.0,260.0,0.0,0.0,0.09615384615384616,0
Site 318,120.0,6.0,409.0,0.0,0.0,0.014669926650366748,0
Site 319,117.0,0.0,112.0,0.0,0.0,0.0,0
Site 32,0.0,0.0,47.0,0.0,0.0,0.0,0
Site 320,0.0,11.0,50.0,0.0,0.0,0.22,0
Site 321,0.0,2.0,54.0,0.0,0.0,0.037037037037037035,0
Site 322,20.0,40.0,110.0,0.0,0.0,0.36363636363636365,0
Site 323,180.0,0.0,105.0,0.0,0.0,0.0,0
Site 324,0.0,9.0,100.0,0.0,0.0,0.09,0
Site 325,144.0,88.0,95.0,0.0,0.0,0.9263157894736842,0
Site 326,0.0,103.0,217.0,0.0,0.0,0.47465437788018433,0
Site 327,72.0,47.0,188.0,0.0,0.0,0.25,0
Site 328,0.0,7.0,42.0,0.0,0.0,0.16666666666666666,0
Site 329,0.0,35.0,184.0,0.0,0.0,0.19021739130434784,0
Site 33,250.0,40.0,166.0,0.0,0.0,0.24096385542168675,0
Site 330,614.0,64.0,344.0,0.0,0.0,0.18604651162790697,0
Site 331,30.0,6.0,82.0,0.0,0.0,0.07317073170731707,0
Site 332,78.0,23.0,207.0,0.0,0.0,0.1111111111111111,0
Site 333,72.0,30.0,237.0,0.0,0.0,0.12658227848101267,0
Site 334,0.0,5.0,37.0,0.0,0.0,0.13513513513513514,0
Site 335,0.0,21.0,99.0,0.0,0.0,0.21212121212121213,0
Site 336,10.0,10.0,64.0,0.0,0.0,0.15625,0
Site 337,40.0,7.0,50.0,0.0,0.0,0.14,0
Site 338,0.0,76.0,120.0,0.0,0.0,0.6333333333333333,0
Site 339,240.0,18.0,48.0,0.0,0.0,0.375,0
Site 34,153.0,0.0,160.0,0.0,0.0,0.0,0
Site 340,0.0,29.0,71.0,0.0,0.0,0.4084507042253521,0
Site 341,162.0,0.0,18.0,0.0,0.0,0.0,0
Site 342,10.0,4.0,46.0,0.0,0.0,0.08695652173913043,0
Site 343,30.0,10.0,70.0,0.0,0.0,0.14285714285714285,0
Site 344,217.0,0.0,187.0,0.0,0.0,0.0,0
Site 345,45.0,191.0,134.0,0.0,0.0,1.4253731343283582,0
Site 346,91.0,16.0,107.0,0.0,0.0,0.14953271028037382,0
Site 347,0.0,0.0,162.0,0.0,0.0,0.0,0
Site 348,0.0,6.0,40.0,0.0,0.0,0.15,0
Site 349,480.0,820.0,128.0,0.0,0.0,6.40625,0
Site 35,1270.0,0.0,481.0,0.0,0.0,0.0,0
Site 350,0.0,4.0,41.0,0.0,0.0,0.0975609756097561,0
Site 351,0.0,496.0,162.0,0.0,0.0,3.0617283950617282,0
Site 352,66.0,341.0,19.0,0.0,0.0,17.94736842105263,1
Site 353,244.0,262.0,307.0,0.0,0.0,0.8534201954397395,0
Site 354,36.0,30.0,78.0,0.0,0.0,0.38461538461538464,0
Site 355,0.0,8.0,20.0,0.0,0.0,0.4,0
Site 356,994.0,112.0,405.0,0.0,0.0,0.2765432098765432,0
Site 357,497.0,2.0,197.0,0.0,0.0,0.01015228426395939,0
Site 358,0.0,0.0,310.0,0.0,0.0,0.0,0
Site 359,60.0,10.0,89.0,0.0,0.0,0.11235955056179775,0
Site 36,43.0,0.0,122.0,0.0,0.0,0.0,0
Site 360,0.0,0.0,80.0,0.0,0.0,0.0,0
Site 361,70.0,0.0,70.0,0.0,0.0,0.0,0
Site 362,10.0,0.0,80.0,0.0,0.0,0.0,0
Site 363,40.0,0.0,160.0,0.0,0.0,0.0,0
Site 364,0.0,10.0,90.0,0.0,0.0,0.1111111111111111,0
Site 365,40.0,0.0,160.0,0.0,0.0,0.0,0
Site 366,30.0,10.0,140.0,0.0,0.0,0.07142857142857142,0
Site 367,0.0,0.0,100.0,0.0,0.0,0.0,0
Site 368,0.0,0.0,80.0,0.0,0.0,0.0,0
Site 369,0.0,0.0,50.0,0.0,0.0,0.0,0
Site 37,405.0,0.0,71.0,0.0,0.0,0.0,0
Site 370,50.0,0.0,190.0,0.0,0.0,0.0,0
Site 371,0.0,10.0,30.0,0.0,0.0,0.3333333333333333,0
Site 372,180.0,0.0,70.0,0.0,0.0,0.0,0
Site 373,0.0,0.0,50.0,0.0,0.0,0.0,0
Site 374,0.0,0.0,180.0,0.0,0.0,0.0,0
Site 375,0.0,0.0,150.0,0.0,0.0,0.0,0
Site 376,50.0,0.0,110.0,0.0,0.0,0.0,0
Site 377,10.0,0.0,160.0,0.0,0.0,0.0,0
Site 378,0.0,0.0,70.0,0.0,0.0,0.0,0
Site 379,0.0,0.0,40.0,0.0,0.0,0.0,0
Site 38,779.0,470.0,372.0,0.0,0.0,1.2634408602150538,0
Site 380,10.0,30.0,300.0,0.0,0.0,0.1,0
Site 381,110.0,10.0,50.0,0.0,0.0,0.2,0
Site 382,0.0,0.0,80.0,0.0,0.0,0.0,0
Site 383,0.0,0.0,20.0,0.0,0.0,0.0,0
Site 384,0.0,0.0,60.0,0.0,0.0,0.0,0
Site 385,0.0,0.0,40.0,0.0,0.0,0.0,0
Site 386,40.0,0.0,70.0,0.0,0.0,0.0,0
Site 387,10.0,0.0,20.0,0.0,0.0,0.0,0
Site 388,20.0,0.0,10.0,0.0,0.0,0.0,0
Site 389,0.0,0.0,50.0,0.0,0.0,0.0,0
Site 39,188.0,0.0,125.0,0.0,0.0,0.0,0
Site 390,0.0,0.0,20.0,0.0,0.0,0.0,0
Site 391,0.0,0.0,20.0,0.0,0.0,0.0,0
Site 392,0.0,0.0,40.0,0.0,0.0,0.0,0
Site 393,0.0,0.0,20.0,0.0,0.0,0.0,0
Site 394,0.0,0.0,20.0,0.0,0.0,0.0,0
Site 395,0.0,0.0,20.0,0.0,0.0,0.0,0
Site 396,0.0,0.0,10.0,0.0,0.0,0.0,0
Site 397,0.0,0.0,20.0,0.0,0.0,0.0,0
Site 398,0.0,0.0,50.0,0.0,0.0,0.0,0
Site 399,0.0,0.0,10.0,0.0,0.0,0.0,0
Site 4,4404.0,40.0,513.0,0.0,0.0,0.07797270955165692,0
Site 40,40.0,33.0,161.0,0.0,0.0,0.20496894409937888,0
Site 400,0.0,0.0,40.0,0.0,0.0,0.0,0
Site 401,0.0,0.0,60.0,0.0,0.0,0.0,0
Site 402,0.0,20.0,40.0,0.0,0.0,0.5,0
Site 403,0.0,20.0,20.0,0.0,0.0,1.0,0
Site 404,0.0,0.0,20.0,0.0,0.0,0.0,0
Site 405,10.0,0.0,30.0,0.0,0.0,0.0,0
Site 406,0.0,0.0,30.0,0.0,0.0,0.0,0
Site 407,0.0,0.0,20.0,0.0,0.0,0.0,0
Site 408,0.0,0.0,60.0,0.0,0.0,0.0,0
Site 409,0.0,0.0,10.0,0.0,0.0,0.0,0
Site 41,2099.0,10.0,276.0,0.0,0.0,0.036231884057971016,0
Site 410,70.0,60.0,40.0,0.0,0.0,1.5,0
Site 411,0.0,20.0,70.0,0.0,0.0,0.2857142857142857,0
Site 412,40.0,0.0,30.0,0.0,0.0,0.0,0
Site 413,0.0,0.0,20.0,0.0,0.0,0.0,0
Site 414,0.0,0.0,40.0,0.0,0.0,0.0,0
Site 415,0.0,0.0,70.0,0.0,0.0,0.0,0
Site 416,0.0,0.0,20.0,0.0,0.0,0.0,0
Site 417,1045.0,535.0,312.0,0.0,0.0,1.7147435897435896,0
Site 418,99.0,0.0,48.0,0.0,0.0,0.0,0
Site 419,83.0,0.0,156.0,0.0,0.0,0.0,0
Site 42,280.0,66.0,334.0,0.0,0.0,0.19760479041916168,0
Site 420,0.0,60.0,100.0,0.0,0.0,0.6,0
Site 421,108.0,200.0,138.0,0.0,0.0,1.4492753623188406,0
Site 422,135.0,10.0,98.0,0.0,0.0,0.10204081632653061,0
Site 423,117.0,150.0,246.0,0.0,0.0,0.6097560975609756,0
Site 424,20.0,0.0,110.0,0.0,0.0,0.0,0
Site 425,0.0,40.0,20.0,0.0,0.0,2.0,0
Site 426,0.0,90.0,120.0,0.0,0.0,0.75,0
Site 427,0.0,0.0,30.0,0.0,0.0,0.0,0
Site 428,0.0,10.0,40.0,0.0,0.0,0.25,0
Site 429,0.0,0.0,20.0,0.0,0.0,0.0,0
Site 43,860.0,0.0,9.0,0.0,0.0,0.0,0
Site 430,0.0,0.0,20.0,0.0,0.0,0.0,0
Site 431,0.0,10.0,30.0,0.0,0.0,0.3333333333333333,0
Site 432,0.0,0.0,10.0,0.0,0.0,0.0,0
Site 433,0.0,0.0,40.0,0.0,0.0,0.0,0
Site 434,0.0,0.0,40.0,0.0,0.0,0.0,0
Site 435,262.0,2.0,387.0,0.0,0.0,0.00516795865633075,0
Site 436,238.0,74.0,197.0,0.0,0.0,0.3756345177664975,0
Site 437,321.0,10.0,306.0,0.0,0.0,0.032679738562091505,0
Site 438,10.0,6.0,78.0,0.0,0.0,0.07692307692307693,0
Site 439,40.0,0.0,116.0,0.0,0.0,0.0,0
Site 440,60.0,0.0,60.0,0.0,0.0,0.0,0
Site 441,140.0,2.0,106.0,0.0,0.0,0.018867924528301886,0
Site 442,120.0,19.0,215.0,0.0,0.0,0.08837209302325581,0
Site 443,30.0,7.0,84.0,0.0,0.0,0.08333333333333333,0
Site 444,0.0,4.0,37.0,0.0,0.0,0.10810810810810811,0
Site 445,10.0,6.0,29.0,0.0,0.0,0.20689655172413793,0
Site 446,0.0,12.0,43.0,0.0,0.0,0.27906976744186046,0
Site 447,0.0,0.0,60.0,0.0,0.0,0.0,0
Site 448,40.0,0.0,65.0,0.0,0.0,0.0,0
Site 449,20.0,10.0,117.0,0.0,0.0,0.08547008547008547,0
Site 450,124.0,0.0,214.0,0.0,0.0,0.0,0
Site 451,36.0,0.0,230.0,0.0,0.0,0.0,0
Site 452,55.0,17.0,193.0,0.0,0.0,0.08808290155440414,0
Site 453,46.0,0.0,315.0,0.0,0.0,0.0,0
Site 454,201.0,23.0,174.0,0.0,0.0,0.13218390804597702,0
Site 455,36.0,0.0,204.0,0.0,0.0,0.0,0
Site 456,126.0,40.0,73.0,0.0,0.0,0.547945205479452,0
Site 457,0.0,0.0,23.0,0.0,0.0,0.0,0
Site 458,0.0,0.0,56.0,0.0,0.0,0.0,0
Site 459,0.0,92.0,192.0,0.0,0.0,0.4791666666666667,0
Site 46,0.0,0.0,2.0,0.0,0.0,0.0,0
Site 460,30.0,3.0,112.0,0.0,0.0,0.026785714285714284,0
Site 461,0.0,0.0,67.0,0.0,0.0,0.0,0
Site 462,0.0,117.0,68.0,0.0,0.0,1.7205882352941178,0
Site 463,0.0,69.0,92.0,0.0,0.0,0.75,0
Site 464,27.0,19.0,134.0,0.0,0.0,0.1417910447761194,0
Site 465,0.0,3.0,86.0,0.0,0.0,0.03488372093023256,0
Site 466,143.0,89.0,388.0,0.0,0.0,0.22938144329896906,0
Site 467,829.0,24.0,365.0,0.0,0.0,0.06575342465753424,0
Site 468,1547.0,457.0,285.0,0.0,0.0,1.6035087719298247,0
Site 469,1278.0,78.0,371.0,0.0,0.0,0.21024258760107817,0
Site 47,1880.0,28.0,333.0,0.0,0.0,0.08408408408408409,0
Site 470,0.0,0.0,50.0,0.0,0.0,0.0,0
Site 471,0.0,2.0,66.0,0.0,0.0,0.030303030303030304,0
Site 472,10.0,23.0,195.0,0.0,0.0,0.11794871794871795,0
